Unnamed: 0,id,full_text,screen_name,state,stance,med,date,week,wave,desensitized_text,masked_prediction,prediction
74824,1288086877552009224,Yale epidemiologist says hydroxychloroquine is 'the key to defeating COVID-19' | Just The News ,fleenorbill,Washington,2,False,2020-07-28,27,1,Yale epidemiologist says hydroxychloroquine is 'the key to defeating COVID-19' | Just The News,2,2
12690,1433918605956055041,"@sealsniper_urt You can search PubMed for zinc ionophores &amp; Covid. Also for Sars. This was why hydroxychloroquin was initially tried, too.  Rita Wilson &amp; I believe Tom Hanks also got it in Australia.  w/o zinc or with wrong dosages, I understand, it's useless.  (Also, nothing is a magic cure.)",laurieallee,California,1,False,2021-09-03,85,3,"@USER You can search PubMed for zinc ionophores &amp; Covid. Also for Sars. This was why hydroxychloroquin was initially tried, too. Rita Wilson &amp; I believe Tom Hanks also got it in Australia. w/o zinc or with wrong dosages, I understand, it's useless. (Also, nothing is a magic cure.)",1,1
67518,1426084657821585411,@RonnieLouise2 If you look at the statistics what you will find is that in large part those countries with a high incidence of malaria correspondingly have the lowest incidence of covid-19. And the reason is that people there take hydroxychloroquine like it was peppermint candy to fight malaria,MartinMaola,North Carolina,2,False,2021-08-13,82,3,@USER If you look at the statistics what you will find is that in large part those countries with a high incidence of malaria correspondingly have the lowest incidence of covid-19. And the reason is that people there take hydroxychloroquine like it was peppermint candy to fight malaria,2,2
182110,1312040576917950465,"@molly_sunkisd83 @crypt0e @DeanClancy @AJCalMaga @va_shiva Trump will use Hydroxychloroquine and vitamin D and prove FAUCI is an IDIOT and prove that we don't need to vaccinate the entire world to recover or be immune. #FIREFAUCI

MedicineUncensored
Breaking medical updates on COVID-19 without bias or censorship.
",CCalabreseTCH,New York,2,False,2020-10-02,37,2,@USER @USER @USER @USER @USER Trump will use Hydroxychloroquine and vitamin D and prove FAUCI is an IDIOT and prove that we don't need to vaccinate the entire world to recover or be immune. @USER MedicineUncensored Breaking medical updates on COVID-19 without bias or censorship.,2,2
177318,1355184886815010819,@Sembrouthes @GovLauraKelly I would love to see this article. Can you send me the link because I can't find any research articles that show Hydroxychloroquine cures covid?,ScottSchmidt78,Kansas,0,False,2021-01-29,54,2,@USER @USER I would love to see this article. Can you send me the link because I can't find any research articles that show Hydroxychloroquine cures covid?,1,0
200452,1289354363610312705,Please retweet. This Democrat darling is lying. This is what he said in 2005 and HCQ does save lives. Fauci the fraud needs to go. ,monitteh,Texas,2,False,2020-08-01,28,1,Please retweet. This Democrat darling is lying. This is what he said in 2005 and HCQ does save lives. Fauci the fraud needs to go.,2,2
80340,1263063726611222528,"Well if he's taking 
hydroxychloroquine


Scary Side effects of hydroxychloroquine include paranoia,  hallucinations &amp; psychosis 

A paranoid with nukes, 
great
Also
Ventricular Arrhythmia Risk

So
Heart or nuts",Keithph51198130,Michigan,1,False,2020-05-20,18,1,"Well if he's taking hydroxychloroquine Scary Side effects of hydroxychloroquine include paranoia, hallucinations &amp; psychosis A paranoid with nukes, great Also Ventricular Arrhythmia Risk So Heart or nuts",1,1
158642,1305505894973743111,"""More than half of Republicans surveyed still believe that hydroxychloroquine, the malaria treatment touted by Trump, is an effective treatment for Covid-19, despite a plethora of studies debunking that claim.""  via @statnews",JInterlandi,New Jersey,1,False,2020-09-14,34,1,"""More than half of Republicans surveyed still believe that hydroxychloroquine, the malaria treatment touted by Trump, is an effective treatment for Covid-19, despite a plethora of studies debunking that claim."" via @USER",1,1
168876,1316184864044056576,"""failed Fauci model –telling patients: go home, self quarantine, do nothing, &amp; go to ER if u get sicker—exacerbated by the FDA’s stmts discouraging HCQ use, has caused US COVID death rate to be in the world’s top ten""
#FireFauci

#hydroxychloroquine works
",advocate_be,Florida,2,False,2020-10-14,39,2,"""failed Fauci model –telling patients: go home, self quarantine, do nothing, &amp; go to ER if u get sicker—exacerbated by the FDA’s stmts discouraging HCQ use, has caused US COVID death rate to be in the world’s top ten"" @USER @USER works",2,2
52350,1288196839959867392,"Who is telling the Truth, who wants to hide the Facts. #Hydroxychloroquine could be the #CovidCure isn’t it at least worth listening too and considering what actual physicians say? #coronavirus ",GatorElect,Oregon,2,False,2020-07-28,27,1,"Who is telling the Truth, who wants to hide the Facts. @USER could be the @USER isn’t it at least worth listening too and considering what actual physicians say? @USER",2,2
127737,1314937629138276352,"Despite MSM ridicule, the jury is out re: use of #hydroxycholoroquine for treatment of #COVID__19.

""association btwn hydroxychloroquine and lower mortality observed in this study can be acknowledged by clinicians in hospitals and community""

#science

",amborin,California,2,False,2020-10-10,38,2,"Despite MSM ridicule, the jury is out re: use of @USER for treatment of @USER. ""association btwn hydroxychloroquine and lower mortality observed in this study can be acknowledged by clinicians in hospitals and community"" @USER",2,2
208247,1404092600869662722,"@BridgetHolmstro Current studies confirm HCQ could have saved many lives.  President Trump is not a licensed physician but, his judgement appears to have been much better when evaluating the opinion of differing camps on treatment of covid infection. I make my own decisions.",exsailor62,Texas,2,False,2021-06-13,73,2,"@USER Current studies confirm HCQ could have saved many lives. President Trump is not a licensed physician but, his judgement appears to have been much better when evaluating the opinion of differing camps on treatment of covid infection. I make my own decisions.",2,2
34823,1295774127765229568,"Surgisphere provided data to influence COVID treatment worldwide. The infamous Lancet hcq article used this data and the Surgisphere CEO was an author. The data was also used in 20 other articles.

The implications are monumental.



",WrigleyDoo,Wisconsin,2,False,2020-08-18,30,1,Surgisphere provided data to influence COVID treatment worldwide. The infamous Lancet hcq article used this data and the Surgisphere CEO was an author. The data was also used in 20 other articles. The implications are monumental.,0,2
91882,1257323344078139393,"I asked 1) who put the language in the contract (which she did not answer) 

2) is it the Iowa Department of Public Health's official position that hydroxychloroquine is a way to treat COVID-19

(FDA has cautioned against use of these drugs for COVID-19) ",CaroRCummings,Iowa,1,False,2020-05-04,15,1,I asked 1) who put the language in the contract (which she did not answer) 2) is it the Iowa Department of Public Health's official position that hydroxychloroquine is a way to treat COVID-19 (FDA has cautioned against use of these drugs for COVID-19),1,1
79188,1264072856607940609,"Hydroxychloroquine: Trump's Covid-19 'cure' increases deaths, global study finds ",holyratsnakes,Oregon,1,False,2020-05-23,18,1,"Hydroxychloroquine: Trump's Covid-19 'cure' increases deaths, global study finds",1,1
49740,1280773374931853317,"Is #Trumpenfuhrer leaving the World Health Org #WHO bc they said on Sat. 7/4/20 #Hydroxychloroquine isn’t lessening #COVID19 deaths, &amp; they’re stopping clinical trials.  He must have $ invested in that drug.  ",ArlaineRockey,North Carolina,1,False,2020-07-08,25,1,"Is @USER leaving the World Health Org @USER bc they said on Sat. 7/4/20 @USER isn’t lessening @USER deaths, &amp; they’re stopping clinical trials. He must have $ invested in that drug.",1,1
199779,1299334120510836737,"Nursing homes in Texas and Pennsylvania administered hydroxychloroquine to residents battling novel coronavirus without first gaining needed approvals, according to state inspector reports highlighted by a group of Democratic senators Thursday. ",PennslytckySue,Pennsylvania,0,True,2020-08-28,32,1,"Nursing homes in Texas and Pennsylvania administered hydroxychloroquine to residents battling novel coronavirus without first gaining needed approvals, according to state inspector reports highlighted by a group of Democratic senators Thursday.",0,0
134772,1279097525660770306,New major study shows that #Hydroxychloroquine reduced deaths from #Coronavirus by as much as 50%. Big difference in the study? They actually administered the drug early enough that it had a chance to work. ,politicswarblog,Wisconsin,2,False,2020-07-03,24,1,New major study shows that @USER reduced deaths from @USER by as much as 50%. Big difference in the study? They actually administered the drug early enough that it had a chance to work.,2,2
187151,1284597763083247616,"@Naturals This is also fake news. Hydroxycholoquine has no effect against Covid-19. As understanding as of the disease has changed over time, we understand the disease is much more vascular. This may have also been due to a mutation that took effect in Italy but has become widespread.",videoalex,Indiana,1,False,2020-07-18,26,1,"@USER This is also fake news. Hydroxycholoquine has no effect against Covid-19. As understanding as of the disease has changed over time, we understand the disease is much more vascular. This may have also been due to a mutation that took effect in Italy but has become widespread.",1,1
43964,1274570842366709762,"The N.I.H. said Saturday that it had stopped two trials of hydroxychloroquine, the malaria drug promoted by President Trump. The news was the latest evidence that the drug has not lived up to its early promise of fighting the coronavirus. ",NYTScience,New York,1,False,2020-06-21,22,1,"The N.I.H. said Saturday that it had stopped two trials of hydroxychloroquine, the malaria drug promoted by President Trump. The news was the latest evidence that the drug has not lived up to its early promise of fighting the coronavirus.",1,1
118455,1290386379168415746,Oh no! Don't look here!!! ;) #Hydroxychloroquine #HydroxychloroquineIsTheCure #HydroxychloroquineWorks #COVID19 #CoronaVirusHoax #novaccines #MasksOffAmerica 🇺🇸 ,CH3TN1K_1389,Michigan,2,False,2020-08-03,28,1,Oh no! Don't look here!!! ;) @USER @USER @USER @USER @USER @USER @USER 🇺🇸,2,2
40537,1312177067555909632,Why not #hydroxycholoroquine ??? Shouldn’t the President be getting Platinum-level treatment? Why is this being withheld fro him??? ,AlisonFSaunders,Louisiana,0,True,2020-10-02,37,2,Why not @USER ??? Shouldn’t the President be getting Platinum-level treatment? Why is this being withheld fro him???,2,0
108215,1288399693547003904,Twitter penalizes Donald Trump Jr. for posting hydroxychloroquine misinformation amid coronavirus pandemic ,nohumanillegal,Florida,1,False,2020-07-29,28,1,Twitter penalizes Donald Trump Jr. for posting hydroxychloroquine misinformation amid coronavirus pandemic,1,1
80,1369721628205125644,Hydroxychloroquine had no effect in treating people with COVID-19: Study ,bactiman63,Florida,1,False,2021-03-10,60,2,Hydroxychloroquine had no effect in treating people with COVID-19: Study,1,1
131162,1288267296784494592,"Dr. Fauci had know since 2005, that Hydroxychloroquine is the cure for the Coronavirus.

Now, 15 yrs later he wants to keep lying to the public. Intentionally with holding life saving measures is a Crime Against Humanity. 

@drsimonegold and her colleagues know it's the cure! ",GAHarkless1970,Florida,2,False,2020-07-29,28,1,"Dr. Fauci had know since 2005, that Hydroxychloroquine is the cure for the Coronavirus. Now, 15 yrs later he wants to keep lying to the public. Intentionally with holding life saving measures is a Crime Against Humanity. @USER and her colleagues know it's the cure!",2,2
165653,1253183604122955777,@realDonaldTrump #Hydroxychloroquine has been reported to increase the chances of death from Corona Virus; do you have any comment?,TheOtherRosie,Oklahoma,1,False,2020-04-23,14,1,@USER @USER has been reported to increase the chances of death from Corona Virus; do you have any comment?,1,1
148086,1265315361999609862,#MAGAt's who used Hydroxychloroquine as suggested by Donald &amp; suffered permanent heart damage may have the perfect Lawsuit. If your doctor prescribed it as a Corona Virus prevention or cure - THAT's malpractice.,Bfragrancefree,Arizona,1,False,2020-05-26,18,1,@USER's who used Hydroxychloroquine as suggested by Donald &amp; suffered permanent heart damage may have the perfect Lawsuit. If your doctor prescribed it as a Corona Virus prevention or cure - THAT's malpractice.,1,1
85709,1307019855812468737,"Trump is going to soon hold a briefing regarding coronavirus and deaths near 200,000.

New findings with hydroxychloroqine?
Or has he finally abandoned that ship?",steve_kosareff,California,1,False,2020-09-18,35,2,"Trump is going to soon hold a briefing regarding coronavirus and deaths near 200,000. New findings with hydroxychloroqine? Or has he finally abandoned that ship?",0,1
121319,1243391459635544066,"@Liz_Wheeler Some # of people take hydroxychloroquine regularly 4 their Lupus/arthritis. Has anyone checked to see if this group has been C19 free?
Seems to be a test study that's already been running by itself.
If 1000's take it &amp; none have had Covid19, that's good news, right?",nekretrac,Massachusetts,0,False,2020-03-27,10,1,"@USER Some # of people take hydroxychloroquine regularly 4 their Lupus/arthritis. Has anyone checked to see if this group has been C19 free? Seems to be a test study that's already been running by itself. If 1000's take it &amp; none have had Covid19, that's good news, right?",0,0
115825,1358060872883720192,"@ThatBearUKnow @Amy_Siskind Our Gov spent $18 mil of CARES funds updating welcome centers and  $2 mil more on a campaign inviting tourism into the state, while we had the top infection rate per capita,  2 mil on useless hydroxychloroquine and 2 mil on 10,000 N95 masks.
",jennifermarriot,Oklahoma,2,False,2021-02-06,55,2,"@USER @USER Our Gov spent $18 mil of CARES funds updating welcome centers and $2 mil more on a campaign inviting tourism into the state, while we had the top infection rate per capita, 2 mil on useless hydroxychloroquine and 2 mil on 10,000 N95 masks.",0,2
8754,1340105233431744513,"@novaccineforme @trappist_e @Reign_Maker No it hasn't. Every randomized clinical trial has shown HCQ to be ineffective at preventing or treating COVID-19.  And some trials have found worse outcomes in HCQ patients.

",jordan_mcrae_,Texas,1,False,2020-12-19,48,2,@USER @USER @USER No it hasn't. Every randomized clinical trial has shown HCQ to be ineffective at preventing or treating COVID-19. And some trials have found worse outcomes in HCQ patients.,1,1
209822,1353079661618581505,"New Reuters report accuses CDC of dropping the ball by refusing to approve an early study on the spread of the coronavirus.

Wait until they find how many lives could have been saved if the CDC and Dr. Fauci had not shunned the use of hydroxychloroquine.

 ",witrayler,Texas,2,True,2021-01-23,53,2,New Reuters report accuses CDC of dropping the ball by refusing to approve an early study on the spread of the coronavirus. Wait until they find how many lives could have been saved if the CDC and Dr. Fauci had not shunned the use of hydroxychloroquine.,2,2
41811,1318274666830639105,@FoxBusiness @FoxNews Navarro lives in alternate reality; it’s why he fits right in @Fox! I want to know how much he personally invested in Hydroxychloroquine as he DESPERATELY pushed it like a snake oil salesman. How much did he &amp; others go in on Covid related products while telling us it was a hoax.,Nannee61,Virginia,1,False,2020-10-19,39,2,@USER @USER Navarro lives in alternate reality; it’s why he fits right in @USER! I want to know how much he personally invested in Hydroxychloroquine as he DESPERATELY pushed it like a snake oil salesman. How much did he &amp; others go in on Covid related products while telling us it was a hoax.,1,1
51687,1278798663859335168,"BREAKING: ‘Trump Drug’ Hydroxychloroquine ‘Significantly’ Reduces Death Rate from COVID-19, Henry Ford Health Study Finds  via @TheNatPulse",sonardude,Oregon,1,False,2020-07-02,24,1,"BREAKING: ‘Trump Drug’ Hydroxychloroquine ‘Significantly’ Reduces Death Rate from COVID-19, Henry Ford Health Study Finds via @USER",2,1
207419,1263796311721115648,"So many lives gone unnecessarily from the Chinese virus when Hydroxychloroquin was all they needed.  The media lied (they ARE the swamp) telling you it kills.  It is not only safe, but has been used since the 1940’s.  Demand accountability from the media lies",Janet87172421,Ohio,2,False,2020-05-22,18,1,"So many lives gone unnecessarily from the Chinese virus when Hydroxychloroquin was all they needed. The media lied (they ARE the swamp) telling you it kills. It is not only safe, but has been used since the 1940’s. Demand accountability from the media lies",2,2
41582,1312817807545991168,"He's NOT taking hydroxychloriquine, he's NOT riding it out as if it were like the flue. He's in the most advanced medical care the world has to offer, which is science-based.

He's being treated in the way he has dismissed and mocked since the pandemic began.

HYPOCRITE! ",RiDavlo,Rhode Island,2,False,2020-10-04,37,2,"He's NOT taking hydroxychloriquine, he's NOT riding it out as if it were like the flue. He's in the most advanced medical care the world has to offer, which is science-based. He's being treated in the way he has dismissed and mocked since the pandemic began. HYPOCRITE!",2,2
68517,1248834647116730369,Hydroxychloroquine as an Aerosol Might Markedly Reduce and Even Prevent Severe Clinical Symptoms after SARS-CoV-2 Infection[v1] | Preprints ,richardursomd,Texas,2,False,2020-04-11,12,1,Hydroxychloroquine as an Aerosol Might Markedly Reduce and Even Prevent Severe Clinical Symptoms after SARS-CoV-2 Infection[v1] | Preprints,2,2
